22FIS0005R,SUPERVISION DE ZONA DE EDUCACION SECUNDARIA GENERAL NUM. 5,22,QUERÉTARO,1,ACTIVO,29/02/2016 12:00:00 a. m.,22INM2DB6F,273761,CARRETERA PANAMERICANA ,428851,NINGUNO NINGUNO,699405,NINGUNO NINGUNO,993811,NINGUNO NINGUNO,0,SN,0,,22,QUERÉTARO,016,SAN JUAN DEL RÍO,0001,SAN JUAN DEL RÍO,0011,CENTRO,76800,,20.386400,-99.999600,1,PÚBLICO,5,FEDERAL TRANSFERIDO,1,PRESIDENCIA DE LA REPÚBLICA,2,SECRETARÍA DE EDUCACIÓN PÚBLICA,0,,0,,0,,F105,SUPERVISIÓN DE ZONA DE EDUCACIÓN SECUNDARIA GENERAL,1,GOBIERNO DEL ESTADO,1,SECRETARÍA DE EDUCACIÓN DEL GOBIERNO DEL ESTADO,0,,0,,0,,1,DIRECTOR O RESPONSABLE DEL CT,2,TITULAR,NA,,,MARTINA,OLGUIN,SANTIAGO,4272728559,,actualizar@hotmail.com,,,22ADG0057B,,,
22FIS0006Q,SUPERVISION DE ZONA DE EDUCACION SECUNDARIA GENERAL NUM. 6,22,QUERÉTARO,1,ACTIVO,29/02/2016 12:00:00 a. m.,22INM2CC5C,271307,CALLE PLAZA PRINCIPAL,425405,NINGUNO NINGUNO,695782,NINGUNO NINGUNO,989386,NINGUNO NINGUNO,0,SN,0,,22,QUERÉTARO,004,CADEREYTA DE MONTES,0129,VIZARRÓN DE MONTES,0001,NINGUNO,76500,,20.831700,-99.720400,1,PÚBLICO,5,FEDERAL TRANSFERIDO,1,PRESIDENCIA DE LA REPÚBLICA,2,SECRETARÍA DE EDUCACIÓN PÚBLICA,0,,0,,0,,F105,SUPERVISIÓN DE ZONA DE EDUCACIÓN SECUNDARIA GENERAL,1,GOBIERNO DEL ESTADO,1,SECRETARÍA DE EDUCACIÓN DEL GOBIERNO DEL ESTADO,0,,0,,0,,1,DIRECTOR O RESPONSABLE DEL CT,2,TITULAR,NA,,,AGUSTIN,TREJO,MARTINEZ,4412773231,,actualizar@hotmail.com,,,22ADG0056C,,,
22FIS0007P,SUPERVISION DE ZONA DE EDUCACION SECUNDARIA GENERAL NUM. 7,22,QUERÉTARO,1,ACTIVO,29/02/2016 12:00:00 a. m.,22INM2D926,165330,CALLE ROMA,428318,NINGUNO NINGUNO,698857,NINGUNO NINGUNO,993306,NINGUNO NINGUNO,0,SN,0,,22,QUERÉTARO,014,QUERÉTARO,0001,SANTIAGO DE QUERÉTARO,0180,SAUCES,76000,,20.593400,-100.390000,1,PÚBLICO,5,FEDERAL TRANSFERIDO,1,PRESIDENCIA DE LA REPÚBLICA,2,SECRETARÍA DE EDUCACIÓN PÚBLICA,0,,0,,0,,F105,SUPERVISIÓN DE ZONA DE EDUCACIÓN SECUNDARIA GENERAL,1,GOBIERNO DEL ESTADO,1,SECRETARÍA DE EDUCACIÓN DEL GOBIERNO DEL ESTADO,0,,0,,0,,1,DIRECTOR O RESPONSABLE DEL CT,2,TITULAR,NA,,,JAIME JAVIER,CHAVEZ,OLIVAREZ,4422572407,,actualizar@hotmail.com,,,22ADG0001Z,,,
22FIS0008O,SUPERVISION DE ZONA DE EDUCACION SECUNDARIA GENERAL NUM. 8,22,QUERÉTARO,1,ACTIVO,29/02/2016 12:00:00 a. m.,22INM2D664,272855,CALLE EMETERIO GONZALEZ,427727,NINGUNO NINGUNO,698254,NINGUNO NINGUNO,992639,NINGUNO NINGUNO,0,SN,0,,22,QUERÉTARO,014,QUERÉTARO,0001,SANTIAGO DE QUERÉTARO,0073,HERCULES,76000,,20.593400,-100.390000,1,PÚBLICO,5,FEDERAL TRANSFERIDO,1,PRESIDENCIA DE LA REPÚBLICA,2,SECRETARÍA DE EDUCACIÓN PÚBLICA,0,,0,,0,,F105,SUPERVISIÓN DE ZONA DE EDUCACIÓN SECUNDARIA GENERAL,1,GOBIERNO DEL ESTADO,1,SECRETARÍA DE EDUCACIÓN DEL GOBIERNO DEL ESTADO,0,,0,,0,,1,DIRECTOR O RESPONSABLE DEL CT,2,TITULAR,NA,,,NINGUNO,NINGUNO,,4422347237,,actualizar@hotmail.com,,,22ADG0001Z,,,
22FIS0009N,SUPERVISION DE ZONA DE EDUCACION SECUNDARIA GENERAL NUM. 9,22,QUERÉTARO,1,ACTIVO,29/02/2016 12:00:00 a. m.,22INM2CDC5,271586,PROLONGACIÓN CONSTITUYENTES PONIENTE,425756,NINGUNO NINGUNO,696276,AVENIDA DON BOSCO,989747,CALLE FRAY SEBASTIAN GALLEGOS,0,SN,0,,22,QUERÉTARO,006,CORREGIDORA,0001,EL PUEBLITO,0102,CENTRO,76900,,20.552400,-100.446000,1,PÚBLICO,5,FEDERAL TRANSFERIDO,1,PRESIDENCIA DE LA REPÚBLICA,2,SECRETARÍA DE EDUCACIÓN PÚBLICA,0,,0,,0,,F105,SUPERVISIÓN DE ZONA DE EDUCACIÓN SECUNDARIA GENERAL,1,GOBIERNO DEL ESTADO,1,SECRETARÍA DE EDUCACIÓN DEL GOBIERNO DEL ESTADO,0,,0,,0,,1,DIRECTOR O RESPONSABLE DEL CT,2,TITULAR,NA,,,ANTONIO,RAMIREZ,LABRA,4422254417,,actualizar@hotmail.com,,,22ADG0001Z,,,
22FIS0010C,SUPERVISION DE ZONA DE EDUCACION SECUNDARIA GENERAL NUM. 10,22,QUERÉTARO,1,ACTIVO,29/02/2016 12:00:00 a. m.,22INM2CB27,271168,CALLE UNIDAD DEPORTIVA MUNICIPAL,425134,NINGUNO NINGUNO,695646,NINGUNO NINGUNO,989077,NINGUNO NINGUNO,0,SN,0,,22,QUERÉTARO,004,CADEREYTA DE MONTES,0001,CADEREYTA DE MONTES,0001,NINGUNO,00000,,20.695000,-99.815600,1,PÚBLICO,5,FEDERAL TRANSFERIDO,1,PRESIDENCIA DE LA REPÚBLICA,2,SECRETARÍA DE EDUCACIÓN PÚBLICA,0,,0,,0,,F105,SUPERVISIÓN DE ZONA DE EDUCACIÓN SECUNDARIA GENERAL,1,GOBIERNO DEL ESTADO,1,SECRETARÍA DE EDUCACIÓN DEL GOBIERNO DEL ESTADO,0,,0,,0,,1,DIRECTOR O RESPONSABLE DEL CT,2,TITULAR,NA,,,RAUL,VILLORDO,GONZALEZ,4412761615,,actualizar@hotmail.com,,,22ADG0056C,,,
22FIS0011B,SUPERVISION DE ZONA DE EDUCACION SECUNDARIA GENERAL NUM. 11,22,QUERÉTARO,1,ACTIVO,17/12/2007 12:00:00 a. m.,22INM2D612,272598,AVENIDA PROFESORES,427662,NINGUNO NINGUNO,698192,NINGUNO NINGUNO,992558,NINGUNO NINGUNO,0,SN,0,,22,QUERÉTARO,014,QUERÉTARO,0001,SANTIAGO DE QUERÉTARO,0053,EL MARQUES,76047,,20.593400,-100.390000,1,PÚBLICO,5,FEDERAL TRANSFERIDO,1,PRESIDENCIA DE LA REPÚBLICA,2,SECRETARÍA DE EDUCACIÓN PÚBLICA,0,,0,,0,,F105,SUPERVISIÓN DE ZONA DE EDUCACIÓN SECUNDARIA GENERAL,1,GOBIERNO DEL ESTADO,1,SECRETARÍA DE EDUCACIÓN DEL GOBIERNO DEL ESTADO,0,,0,,0,,1,DIRECTOR O RESPONSABLE DEL CT,2,TITULAR,NA,,,RAUL,ALBARRAN,TELLEZ,4422233351,,actualizar@hotmail.com,,,22ADG0001Z,,,
22FIZ0001E,SUPERVISION DE ZONA DE EDUCACION PRIMARIA GENERAL NUM. 1,22,QUERÉTARO,1,ACTIVO,29/02/2016 12:00:00 a. m.,22INM2D887,273336,PROLONGACIÓN 20 DE NOVIEMBRE,993061,NINGUNO NINGUNO,428182,NINGUNO NINGUNO,698722,NINGUNO NINGUNO,0,SN,0,NA,22,QUERÉTARO,014,QUERÉTARO,0001,SANTIAGO DE QUERÉTARO,0167,SAN FRANCISQUITO,76000,,20.593400,-100.390000,1,PÚBLICO,5,FEDERAL TRANSFERIDO,1,PRESIDENCIA DE LA REPÚBLICA,2,SECRETARÍA DE EDUCACIÓN PÚBLICA,0,,0,,0,,9999,SERVICIO EDUCATIVO,1,GOBIERNO DEL ESTADO,1,SECRETARÍA DE EDUCACIÓN DEL GOBIERNO DEL ESTADO,0,,0,,0,,1,DIRECTOR O RESPONSABLE DEL CT,2,TITULAR,NA,,,RAMON,BAILON,RICO,4422134556,,actualizar@hotmail.com,2681,,22ADG0001Z,22FJS0008D,,
22FIZ0002D,SUPERVISION DE ZONA DE EDUCACION PRIMARIA GENERAL NUM. 2,22,QUERÉTARO,1,ACTIVO,29/02/2016 12:00:00 a. m.,22INM2D8E4,165100,CALLE OTOÑO,428263,NINGUNO NINGUNO,698799,NINGUNO NINGUNO,993240,NINGUNO NINGUNO,36,,0,,22,QUERÉTARO,014,QUERÉTARO,0001,SANTIAGO DE QUERÉTARO,0175,SAN SEBASTIAN,76000,,20.593400,-100.390000,1,PÚBLICO,5,FEDERAL TRANSFERIDO,1,PRESIDENCIA DE LA REPÚBLICA,2,SECRETARÍA DE EDUCACIÓN PÚBLICA,0,,0,,0,,F106,SUPERVISIÓN DE ZONA DE EDUCACIÓN PRIMARIA GENERAL,1,GOBIERNO DEL ESTADO,1,SECRETARÍA DE EDUCACIÓN DEL GOBIERNO DEL ESTADO,0,,0,,0,,1,DIRECTOR O RESPONSABLE DEL CT,2,TITULAR,NA,,,JAVIER,GARCIA,MEDINA,4422127968,,actualizar@hotmail.com,2682,,22ADG0001Z,,,
22FIZ0003C,SUPERVISION DE ZONA DE EDUCACION PRIMARIA GENERAL NUM. 3,22,QUERÉTARO,1,ACTIVO,29/02/2016 12:00:00 a. m.,22INM2D259,164710,CALLE VICENTE GUERRERO,426873,NINGUNO NINGUNO,697565,NINGUNO NINGUNO,991508,NINGUNO NINGUNO,3,,0,,22,QUERÉTARO,012,PEDRO ESCOBEDO,0001,PEDRO ESCOBEDO,0011,NA,00000,,20.502500,-100.145000,1,PÚBLICO,5,FEDERAL TRANSFERIDO,1,PRESIDENCIA DE LA REPÚBLICA,2,SECRETARÍA DE EDUCACIÓN PÚBLICA,0,,0,,0,,F106,SUPERVISIÓN DE ZONA DE EDUCACIÓN PRIMARIA GENERAL,1,GOBIERNO DEL ESTADO,1,SECRETARÍA DE EDUCACIÓN DEL GOBIERNO DEL ESTADO,0,,0,,0,,1,DIRECTOR O RESPONSABLE DEL CT,2,TITULAR,NA,,,JACINTO,MARTINEZ,SANCHEZ,4482751462,,actualizar@hotmail.com,,,22ADG0057B,,,
22FIZ0004B,SUPERVISION DE ZONA DE EDUCACION PRIMARIA GENERAL NUM. 4,22,QUERÉTARO,1,ACTIVO,29/02/2016 12:00:00 a. m.,22INM2DBDF,273771,CALLE IGNACIO LOPEZ RAYON,428945,NINGUNO NINGUNO,699498,NINGUNO NINGUNO,993986,NINGUNO NINGUNO,61,,0,,22,QUERÉTARO,016,SAN JUAN DEL RÍO,0001,SAN JUAN DEL RÍO,0059,NINGUNO,00000,,20.386400,-99.999600,1,PÚBLICO,5,FEDERAL TRANSFERIDO,1,PRESIDENCIA DE LA REPÚBLICA,2,SECRETARÍA DE EDUCACIÓN PÚBLICA,0,,0,,0,,F106,SUPERVISIÓN DE ZONA DE EDUCACIÓN PRIMARIA GENERAL,1,GOBIERNO DEL ESTADO,1,SECRETARÍA DE EDUCACIÓN DEL GOBIERNO DEL ESTADO,0,,0,,0,,1,DIRECTOR O RESPONSABLE DEL CT,2,TITULAR,NA,,,MIGUEL,MARTINEZ,PERRUSQUIA,4272722038,,actualizar@hotmail.com,,,22ADG0057B,,,
22FIZ0005A,SUPERVISION DE ZONA DE EDUCACION PRIMARIA GENERAL NUM. 5,22,QUERÉTARO,1,ACTIVO,29/02/2016 12:00:00 a. m.,22INM2C823,270617,CALLE PINO SUAREZ,424438,NINGUNO NINGUNO,694919,NINGUNO NINGUNO,988305,NINGUNO NINGUNO,73,,0,,22,QUERÉTARO,001,AMEALCO DE BONFIL,0001,AMEALCO DE BONFIL,0472,BALCONES,76850,,20.186400,-100.144000,1,PÚBLICO,5,FEDERAL TRANSFERIDO,1,PRESIDENCIA DE LA REPÚBLICA,2,SECRETARÍA DE EDUCACIÓN PÚBLICA,0,,0,,0,,F106,SUPERVISIÓN DE ZONA DE EDUCACIÓN PRIMARIA GENERAL,1,GOBIERNO DEL ESTADO,1,SECRETARÍA DE EDUCACIÓN DEL GOBIERNO DEL ESTADO,0,,0,,0,,1,DIRECTOR O RESPONSABLE DEL CT,2,TITULAR,NA,,,ALEJANDRO,GASPAR,HERNANDEZ,4482782386,,actualizar@hotmail.com,,,22ADG0057B,,,
22FIZ0006Z,SUPERVISION DE ZONA DE EDUCACION PRIMARIA GENERAL NUM. 6,22,QUERÉTARO,1,ACTIVO,29/02/2016 12:00:00 a. m.,22INM2CB4B,164543,CALLE 5 DE MAYO,425168,NINGUNO NINGUNO,695671,NINGUNO NINGUNO,989113,NINGUNO NINGUNO,1,,0,,22,QUERÉTARO,004,CADEREYTA DE MONTES,0001,CADEREYTA DE MONTES,0015,SAN GASPAR,76500,,20.695000,-99.815600,1,PÚBLICO,5,FEDERAL TRANSFERIDO,1,PRESIDENCIA DE LA REPÚBLICA,2,SECRETARÍA DE EDUCACIÓN PÚBLICA,0,,0,,0,,F106,SUPERVISIÓN DE ZONA DE EDUCACIÓN PRIMARIA GENERAL,1,GOBIERNO DEL ESTADO,1,SECRETARÍA DE EDUCACIÓN DEL GOBIERNO DEL ESTADO,0,,0,,0,,1,DIRECTOR O RESPONSABLE DEL CT,2,TITULAR,NA,,,JESUS ESTEBAN,SEGOVIA,SOTELO,4412760241,,actualizar@hotmail.com,,,22ADG0056C,,,
22FIZ0007Z,SUPERVISION DE ZONA DE EDUCACION PRIMARIA GENERAL NUM. 7,22,QUERÉTARO,1,ACTIVO,29/02/2016 12:00:00 a. m.,22INMC483D,1676821,CARRETERA A SAN PABLO,1676824,NINGUNO NINGUNO,1676822,NINGUNO NINGUNO,1676823,NINGUNO NINGUNO,0,SN,0,NA,22,QUERÉTARO,018,TOLIMÁN,0023,HORNO DE CAL,0001,NINGUNO,76600,,20.902814,-99.919452,1,PÚBLICO,5,FEDERAL TRANSFERIDO,1,PRESIDENCIA DE LA REPÚBLICA,2,SECRETARÍA DE EDUCACIÓN PÚBLICA,0,,0,,0,,9999,SERVICIO EDUCATIVO,1,GOBIERNO DEL ESTADO,1,SECRETARÍA DE EDUCACIÓN DEL GOBIERNO DEL ESTADO,0,,0,,0,,1,DIRECTOR O RESPONSABLE DEL CT,2,TITULAR,NA,,,CRUZ,HUERTA,HERNANDEZ,4412967084,,actualizar@hotmail.com,,,22ADG0056C,,,
22FIZ0008Y,SUPERVISION DE ZONA DE EDUCACION PRIMARIA GENERAL NUM. 8,22,QUERÉTARO,1,ACTIVO,29/02/2016 12:00:00 a. m.,22INM2C93F,270779,CALLE PUERTO DE GUADALUPE,988589,NINGUNO NINGUNO,424655,NINGUNO NINGUNO,695156,NINGUNO NINGUNO,0,SN,0,NA,22,QUERÉTARO,002,PINAL DE AMOLES,0001,PINAL DE AMOLES,0014,NINGUNO,76300,,21.135300,-99.627500,1,PÚBLICO,5,FEDERAL TRANSFERIDO,1,PRESIDENCIA DE LA REPÚBLICA,2,SECRETARÍA DE EDUCACIÓN PÚBLICA,0,,0,,0,,9999,SERVICIO EDUCATIVO,1,GOBIERNO DEL ESTADO,1,SECRETARÍA DE EDUCACIÓN DEL GOBIERNO DEL ESTADO,0,,0,,0,,1,DIRECTOR O RESPONSABLE DEL CT,2,TITULAR,NA,,,OLGA LYDIA,MARTINEZ,FRIAS,4412925026,,actualizar@hotmail.com,2688,,22ADG0002Z,22FJS0001K,,
